id_commande,id_client,ville,categorie,canal_achat,mode_paiement,age_client,genre,anciennete_client_jours,client_premium,quantite,prix_unitaire_fcfa,remise_pct,frais_livraison_fcfa,montant_total_fcfa,mois,jour_semaine,delai_livraison_jours,retard_livraison,satisfaction_1_5,satisfait,retour_produit
CMD200168,CLI11355,Lomé,Mode,Application mobile,Mobile Money,27.0,H,81.0,1,2,14255,8.8,2166,28167,5,Jeu,0.8,0,4,1,0
CMD200169,CLI11075,Lomé,Électronique,Application mobile,Espèces à la livraison,,H,345.0,0,2,48699,0.0,973,98371,5,Jeu,4.9,0,5,1,0
CMD200170,CLI10663,Lomé,Mode,Application mobile,Mobile Money,32.0,F,1202.0,0,1,18343,9.5,1605,18205,1,Mer,,0,5,1,0
CMD200171,CLI10473,Kara,Téléphonie,Réseaux sociaux,Carte bancaire,33.0,F,766.0,0,2,22384,2.1,3036,46864,6,Ven,3.0,0,5,1,0
CMD200172,CLI11392,Lomé,Maison,Site web,Espèces à la livraison,37.0,F,1158.0,0,6,24056,0.0,1283,145619,4,Mer,2.1,0,5,1,0
CMD200173,CLI10885,Lomé,Beauté,Site web,Espèces à la livraison,41.0,F,29.0,0,1,1650,0.0,1409,3059,2,Lun,3.3,0,4,1,0
CMD200174,CLI11374,Kara,Alimentaire,Réseaux sociaux,Mobile Money,18.0,F,178.0,0,1,2443,0.0,2074,4517,11,Mer,3.2,0,4,1,0
CMD200175,CLI10899,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,36.0,H,225.0,0,3,5449,0.0,1776,18123,5,Mer,2.5,0,4,1,0
CMD200176,CLI11385,Lomé,Électronique,Application mobile,Carte bancaire,42.0,F,25.0,0,1,51934,0.0,1640,53574,3,Mer,0.9,0,4,1,0
CMD200177,CLI11147,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,47.0,F,1134.0,0,2,17954,0.0,1868,37776,2,Ven,3.5,0,3,0,0
CMD200178,CLI10791,Lomé,Mode,Application mobile,Espèces à la livraison,18.0,F,471.0,0,1,14068,0.0,2187,16255,7,Mer,4.3,0,3,0,0
CMD200179,CLI10139,Lomé,Mode,Réseaux sociaux,Mobile Money,45.0,H,132.0,0,4,17380,0.0,1699,71219,1,Mer,4.5,0,5,1,0
CMD200180,CLI10912,Kpalimé,Alimentaire,Site web,Mobile Money,41.0,F,1329.0,0,1,1699,0.0,3377,5076,8,Ven,2.9,0,4,1,0
CMD200181,CLI10637,Sokodé,Mode,Réseaux sociaux,Mobile Money,34.0,F,245.0,0,2,4314,0.0,2737,11365,9,Lun,4.6,0,4,1,0
CMD200182,CLI11646,Lomé,Maison,Application mobile,Espèces à la livraison,25.0,F,132.0,0,4,39662,9.4,1243,144978,12,Ven,4.8,0,5,1,0
CMD200183,CLI11501,Lomé,Maison,Site web,Mobile Money,23.0,H,973.0,0,3,44323,0.0,1756,134725,4,Lun,5.0,0,4,1,0
CMD200184,CLI11194,Kara,Électronique,Site web,Espèces à la livraison,31.0,F,316.0,0,3,52883,4.4,2917,154585,7,Sam,3.0,0,3,0,0
CMD200185,CLI10362,Lomé,Alimentaire,Site web,Mobile Money,25.0,F,219.0,0,2,3006,0.0,1929,7941,3,Mer,3.7,0,5,1,0
CMD200186,CLI10850,Kara,Beauté,Réseaux sociaux,Espèces à la livraison,37.0,H,104.0,1,1,2590,5.8,2638,5078,9,Lun,3.8,0,4,1,0
CMD200187,CLI11532,Dapaong,Beauté,Réseaux sociaux,Espèces à la livraison,43.0,H,753.0,1,4,9455,7.6,3974,38920,4,Sam,3.0,0,5,1,0
CMD200188,CLI11263,Sokodé,Mode,Application mobile,Mobile Money,26.0,H,365.0,1,2,16160,7.1,2768,32793,12,Mer,1.4,0,4,1,0
CMD200189,CLI10223,Dapaong,Beauté,Application mobile,Mobile Money,33.0,H,175.0,0,2,13338,0.0,4432,31108,10,Mar,1.3,0,4,1,0
CMD200190,CLI10314,Lomé,Électronique,Site web,Espèces à la livraison,25.0,H,86.0,0,2,17440,0.0,1399,36279,7,Mar,4.4,0,4,1,0
CMD200191,CLI10950,Lomé,Maison,Application mobile,Espèces à la livraison,29.0,H,586.0,1,2,6065,15.1,2053,12351,5,Sam,0.5,0,5,1,0
CMD200192,CLI10379,Lomé,Maison,Application mobile,Mobile Money,36.0,F,496.0,0,4,6937,5.2,2183,28488,6,Sam,1.0,0,4,1,0
CMD200193,CLI10195,Sokodé,Mode,Application mobile,Espèces à la livraison,36.0,F,612.0,0,2,6271,7.2,3346,14985,11,Jeu,3.7,0,4,1,0
CMD200194,CLI10800,Lomé,Téléphonie,Site web,Mobile Money,30.0,H,503.0,0,5,4500,0.0,1678,24178,7,Sam,1.7,0,3,0,0
CMD200195,CLI11067,Lomé,Électronique,Application mobile,Mobile Money,30.0,H,143.0,1,5,93751,14.6,1451,401768,7,Mar,,0,4,1,0
CMD200196,CLI10924,Kpalimé,Électronique,Application mobile,Mobile Money,18.0,H,158.0,1,3,38991,18.5,3006,98339,11,Mer,1.8,0,5,1,0
CMD200197,CLI11378,Lomé,Beauté,Application mobile,Mobile Money,50.0,F,719.0,0,1,7299,0.0,1671,8970,8,Mar,0.5,0,4,1,0
CMD200198,CLI10758,Lomé,Électronique,Site web,Espèces à la livraison,29.0,H,608.0,0,2,24072,7.4,1887,46468,1,Ven,4.6,0,5,1,0
CMD200199,CLI10537,Lomé,Maison,Application mobile,Mobile Money,27.0,H,614.0,1,2,12174,12.7,1171,22427,7,Mar,1.0,0,4,1,0
CMD200200,CLI10998,Lomé,Maison,Site web,Mobile Money,18.0,H,101.0,0,3,1990,0.0,2210,8180,9,Sam,0.5,0,3,0,0
CMD200201,CLI11103,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,18.0,H,360.0,1,1,35202,14.6,1623,31686,6,Ven,5.1,1,4,1,0
CMD200202,CLI10734,Kara,Alimentaire,Site web,Mobile Money,35.0,F,913.0,0,3,16018,0.0,2723,50777,7,Mer,3.8,0,4,1,0
CMD200203,CLI10124,Lomé,Mode,Réseaux sociaux,Mobile Money,30.0,H,107.0,0,2,22466,7.9,2338,43720,9,Ven,2.4,0,5,1,0
CMD200204,CLI11737,Kpalimé,Mode,Site web,Espèces à la livraison,51.0,F,407.0,0,3,15639,8.7,1762,44597,2,Mer,3.7,0,3,0,0
CMD200205,CLI10261,Dapaong,Électronique,Application mobile,Mobile Money,32.0,H,950.0,0,2,50219,8.8,3950,95549,9,Ven,1.7,0,5,1,0
CMD200206,CLI10961,Sokodé,Alimentaire,Site web,Mobile Money,29.0,F,309.0,0,2,4340,0.0,2953,11633,2,Sam,1.3,0,4,1,0
CMD200207,CLI10930,Sokodé,Alimentaire,Application mobile,Mobile Money,29.0,F,586.0,0,3,1500,0.0,2730,7230,7,Mar,2.5,0,4,1,0
CMD200208,CLI10113,Atakpamé,Mode,Réseaux sociaux,Carte bancaire,39.0,H,41.0,1,2,21627,7.0,2853,43079,2,Sam,1.1,0,3,0,0
CMD200209,CLI10025,Lomé,Mode,Application mobile,Espèces à la livraison,39.0,F,646.0,0,2,1500,0.0,1515,4515,1,Dim,5.1,1,3,0,0
CMD200210,CLI10712,Kara,Téléphonie,Site web,Carte bancaire,40.0,F,1371.0,0,3,36918,0.0,2764,113518,10,Ven,4.8,0,5,1,0
CMD200211,CLI11074,Atakpamé,Téléphonie,Application mobile,Carte bancaire,23.0,F,938.0,0,4,43077,0.0,2552,174860,3,Sam,0.8,0,5,1,0
CMD200212,CLI11392,Lomé,Alimentaire,Application mobile,Mobile Money,40.0,H,334.0,1,7,6899,14.5,1435,42726,8,Jeu,,0,4,1,0
CMD200213,CLI10704,Kpalimé,Mode,Application mobile,Mobile Money,23.0,F,228.0,0,3,11909,0.0,2461,38188,7,Mar,,0,4,1,0
CMD200214,CLI11629,Lomé,Mode,Application mobile,Espèces à la livraison,38.0,F,349.0,0,2,10102,0.0,1693,21897,2,Dim,7.1,1,3,0,0
CMD200215,CLI11761,Lomé,Alimentaire,Application mobile,Carte bancaire,31.0,H,305.0,0,5,1500,0.0,1238,8738,2,Sam,3.8,0,4,1,0
CMD200216,CLI10340,Lomé,Alimentaire,Réseaux sociaux,Espèces à la livraison,35.0,F,848.0,0,2,6346,2.3,1506,13906,10,Jeu,2.1,0,5,1,0
CMD200217,CLI11033,Dapaong,Téléphonie,Application mobile,Mobile Money,19.0,F,22.0,0,3,73061,0.0,3982,223165,3,Mer,6.9,1,3,0,1
CMD200218,CLI10307,Kpalimé,Maison,Site web,Espèces à la livraison,19.0,F,248.0,0,3,21295,0.0,2803,66688,4,Mar,5.0,0,4,1,0
CMD200219,CLI10465,Kara,Maison,Site web,Mobile Money,26.0,F,1726.0,0,2,38568,0.0,3546,80682,7,Ven,4.1,0,4,1,0
CMD200220,CLI10892,Sokodé,Électronique,Application mobile,Espèces à la livraison,23.0,F,470.0,0,3,32598,0.0,2372,100166,4,Mer,0.8,0,4,1,0
CMD200221,CLI11484,Lomé,Alimentaire,Site web,Mobile Money,24.0,F,420.0,0,4,1500,0.0,1738,7738,2,Dim,3.7,0,5,1,0
CMD200222,CLI10212,Lomé,Beauté,Application mobile,Espèces à la livraison,32.0,F,26.0,0,2,13805,0.0,1433,29043,5,Lun,1.0,0,4,1,0
CMD200223,CLI10143,Lomé,Alimentaire,Site web,Mobile Money,40.0,H,324.0,0,6,4317,0.0,1716,27618,7,Mar,5.5,1,4,1,0
CMD200224,CLI10775,Lomé,Maison,Site web,Mobile Money,27.0,F,192.0,0,5,59549,0.0,2062,299807,3,Mer,4.0,0,5,1,0
CMD200225,CLI10972,Kara,Mode,Application mobile,Carte bancaire,51.0,H,644.0,1,3,18788,17.2,3591,50260,5,Jeu,6.7,1,4,1,0
CMD200226,CLI10298,Lomé,Téléphonie,Réseaux sociaux,Espèces à la livraison,47.0,F,583.0,0,2,19672,5.3,1886,39145,3,Dim,4.3,0,4,1,0
CMD200227,CLI11093,Atakpamé,Alimentaire,Application mobile,Carte bancaire,42.0,H,904.0,0,3,2355,0.0,2039,9104,9,Lun,4.7,0,4,1,0
CMD200228,CLI10108,Lomé,Mode,Application mobile,Mobile Money,34.0,H,242.0,0,2,22420,0.0,1892,46732,2,Sam,0.5,0,4,1,0
CMD200229,CLI10631,Lomé,Beauté,Application mobile,Mobile Money,,F,3.0,0,3,1500,4.1,1969,6284,10,Mar,1.8,0,4,1,0
CMD200230,CLI11584,Kara,Mode,Site web,Espèces à la livraison,43.0,F,112.0,1,2,8884,10.8,2795,18644,4,Sam,3.8,0,3,0,0
CMD200231,CLI10102,Lomé,Maison,Application mobile,Mobile Money,33.0,F,342.0,0,3,37268,5.5,1928,107583,4,Ven,2.6,0,5,1,0
CMD200232,CLI11695,Lomé,Alimentaire,Site web,Espèces à la livraison,21.0,H,143.0,0,2,5227,0.0,1638,12092,8,Dim,3.0,0,4,1,0
CMD200233,CLI11484,Dapaong,Mode,Site web,Mobile Money,42.0,F,143.0,0,3,16234,,3430,52132,1,Jeu,3.4,0,4,1,0
CMD200234,CLI10696,Lomé,Maison,Application mobile,Carte bancaire,38.0,F,252.0,0,2,26389,0.0,1235,54013,3,Mer,2.9,0,4,1,0
CMD200235,CLI10063,Lomé,Mode,Application mobile,Espèces à la livraison,24.0,H,524.0,1,3,19243,18.3,1841,49006,2,Ven,1.7,0,4,1,0
CMD200236,CLI10990,Sokodé,Électronique,Site web,Mobile Money,28.0,H,442.0,0,1,65106,0.0,2528,67634,8,Dim,3.4,0,5,1,0
CMD200237,CLI10482,Kara,Alimentaire,Réseaux sociaux,Mobile Money,32.0,F,31.0,1,4,7829,7.5,2315,31282,1,Dim,6.3,1,5,1,0
CMD200238,CLI11230,Sokodé,Mode,Site web,Mobile Money,31.0,H,38.0,0,1,1500,0.0,2794,4294,11,Sam,5.6,1,3,0,1
CMD200239,CLI10359,Lomé,Mode,Application mobile,Mobile Money,30.0,H,464.0,0,2,23856,0.0,1175,48887,2,Mar,1.3,0,5,1,0
CMD200240,CLI10976,Lomé,Téléphonie,Site web,Mobile Money,24.0,H,38.0,0,5,50230,0.0,1084,252234,3,Mar,0.9,0,5,1,0
CMD200241,CLI11387,Lomé,Maison,Application mobile,Mobile Money,37.0,H,241.0,0,2,30534,0.0,1826,62894,12,Sam,3.8,0,4,1,0
CMD200242,CLI11312,Lomé,Téléphonie,Site web,Mobile Money,48.0,F,56.0,0,3,12656,0.0,1445,39413,5,Lun,1.8,0,3,0,0
CMD200243,CLI11749,Dapaong,Alimentaire,Application mobile,Carte bancaire,18.0,F,1197.0,1,1,6289,11.7,3997,9550,5,Sam,3.0,0,5,1,1
CMD200244,CLI10791,Lomé,Beauté,Application mobile,Mobile Money,61.0,H,238.0,0,3,5515,0.0,1306,17851,2,Dim,2.2,0,4,1,0
CMD200245,CLI11730,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,36.0,H,222.0,0,4,101980,0.0,1240,409160,1,Sam,2.5,0,4,1,0
CMD200246,CLI11186,Lomé,Électronique,Application mobile,Mobile Money,25.0,H,967.0,1,2,61660,11.2,1737,111245,6,Ven,0.5,0,4,1,0
CMD200247,CLI11475,Lomé,Beauté,Application mobile,Mobile Money,35.0,F,252.0,1,3,15499,15.8,1191,40341,12,Jeu,4.2,0,4,1,0
CMD200248,CLI11624,Lomé,Alimentaire,Réseaux sociaux,Espèces à la livraison,18.0,F,207.0,1,2,10224,16.6,1570,18624,5,Sam,2.0,0,5,1,0
CMD200249,CLI11354,Atakpamé,Maison,Application mobile,Mobile Money,27.0,H,822.0,0,2,23032,0.0,2634,48698,8,Mar,2.8,0,4,1,0
CMD200250,CLI10322,Lomé,Téléphonie,Application mobile,Mobile Money,34.0,F,182.0,0,3,86457,4.8,1468,248389,3,Ven,4.6,0,4,1,0
CMD200251,CLI11017,Atakpamé,Alimentaire,Application mobile,Mobile Money,18.0,H,218.0,1,3,7855,19.3,2758,21775,7,Jeu,3.2,0,4,1,0
CMD200252,CLI10667,Lomé,Alimentaire,Site web,Mobile Money,35.0,H,666.0,0,2,3853,0.0,1660,9366,3,Mer,3.4,0,4,1,0
CMD200253,CLI11204,Lomé,Mode,Application mobile,Mobile Money,20.0,F,333.0,0,1,23649,6.8,1923,23964,3,Jeu,3.5,0,4,1,0
CMD200254,CLI11333,Kara,Maison,Site web,Espèces à la livraison,41.0,H,578.0,0,2,35078,0.0,3288,73444,2,Mar,5.0,0,5,1,0
CMD200255,CLI10928,Lomé,Téléphonie,Réseaux sociaux,Espèces à la livraison,18.0,F,19.0,0,1,35261,0.0,1724,36985,4,Sam,0.5,0,5,1,0
CMD200256,CLI11072,Kara,Mode,Site web,Espèces à la livraison,45.0,F,805.0,1,1,10671,10.7,2716,12245,2,Lun,5.5,1,4,1,0
CMD200257,CLI10232,Lomé,Alimentaire,Site web,Mobile Money,48.0,H,215.0,0,5,11628,0.0,1842,59982,7,Mar,1.3,0,4,1,0
CMD200258,CLI11410,Lomé,Maison,Application mobile,Mobile Money,34.0,F,56.0,0,4,13792,0.0,1436,56604,9,Sam,1.1,0,5,1,0
CMD200259,CLI11673,Sokodé,Mode,Application mobile,Espèces à la livraison,27.0,H,385.0,0,2,7881,0.0,2563,18325,1,Jeu,5.0,0,3,0,0
CMD200260,CLI10681,Lomé,Maison,Réseaux sociaux,Mobile Money,40.0,H,85.0,0,2,22425,3.7,1407,44598,9,Dim,5.9,1,3,0,0
CMD200261,CLI10780,Lomé,Alimentaire,Application mobile,Espèces à la livraison,27.0,F,241.0,0,2,3761,0.0,1937,9459,4,Mer,1.4,0,4,1,0
CMD200262,CLI10384,Atakpamé,Téléphonie,Site web,Espèces à la livraison,18.0,F,1050.0,0,6,93980,0.0,2733,566613,6,Dim,4.4,0,4,1,0
CMD200263,CLI11502,Sokodé,Alimentaire,Site web,Mobile Money,51.0,H,478.0,0,3,1500,0.0,2557,7057,9,Lun,3.0,0,4,1,0
CMD200264,CLI10190,Lomé,Maison,Application mobile,Espèces à la livraison,24.0,F,139.0,1,1,25562,15.0,1502,23230,7,Dim,0.5,0,5,1,0
CMD200265,CLI11131,Dapaong,Mode,Application mobile,Mobile Money,34.0,F,481.0,0,1,1500,0.0,4023,5523,6,Jeu,0.8,0,5,1,0
CMD200266,CLI11294,Sokodé,Mode,Réseaux sociaux,Mobile Money,18.0,H,19.0,0,4,12852,0.0,2600,54008,3,Mar,4.3,0,5,1,0
CMD200267,CLI10313,Lomé,Téléphonie,Application mobile,Espèces à la livraison,32.0,H,103.0,0,3,105016,7.1,2109,294789,4,Ven,3.3,0,3,0,0
CMD200268,CLI10458,Kpalimé,Mode,Site web,Mobile Money,43.0,F,24.0,0,6,24820,6.0,2176,142161,5,Ven,1.6,0,4,1,0
CMD200269,CLI11410,Kara,Mode,Site web,Espèces à la livraison,37.0,F,178.0,0,4,10832,0.0,3170,46498,7,Mar,3.7,0,4,1,0
CMD200270,CLI11796,Sokodé,Mode,Application mobile,Espèces à la livraison,27.0,F,8.0,1,2,23306,9.6,2103,44240,11,Mar,3.2,0,4,1,0
CMD200271,CLI11139,Lomé,Téléphonie,Site web,Mobile Money,18.0,F,451.0,0,2,101609,8.1,1475,188232,10,Jeu,2.7,0,4,1,1
CMD200272,CLI10732,Lomé,Maison,Site web,Mobile Money,34.0,F,113.0,0,8,21635,0.0,1407,174487,10,Mar,3.5,0,5,1,0
CMD200273,CLI10960,Lomé,Électronique,Site web,Mobile Money,38.0,H,230.0,0,4,28383,0.0,1308,114840,6,Dim,4.1,0,4,1,0
CMD200274,CLI11511,Atakpamé,Beauté,Application mobile,Mobile Money,30.0,H,277.0,0,2,2420,0.0,2754,7594,1,Dim,3.9,0,5,1,0
CMD200275,CLI11048,Lomé,Mode,Réseaux sociaux,Carte bancaire,26.0,F,381.0,0,4,10346,0.0,988,42372,9,Sam,3.3,0,4,1,0
CMD200276,CLI10386,Sokodé,Beauté,Site web,Mobile Money,18.0,H,638.0,0,2,3387,4.0,2756,9259,10,Ven,3.8,0,3,0,0
CMD200277,CLI11259,Lomé,Maison,Site web,Mobile Money,25.0,F,565.0,0,3,21099,0.0,1875,65172,7,Mar,1.2,0,5,1,0
CMD200278,CLI10819,Sokodé,Mode,Application mobile,Espèces à la livraison,31.0,F,108.0,0,2,19512,2.6,3703,41712,12,Dim,2.1,0,4,1,0
CMD200279,CLI10200,Lomé,Maison,Application mobile,Mobile Money,31.0,F,14.0,1,4,34085,9.7,2340,125455,5,Ven,3.2,0,4,1,0
CMD200280,CLI10058,Lomé,Électronique,Réseaux sociaux,Mobile Money,23.0,F,144.0,1,3,61781,7.8,1562,172448,4,Mer,,0,3,0,0
CMD200281,CLI10583,Lomé,Maison,Application mobile,Mobile Money,46.0,H,201.0,1,2,23136,19.0,1510,38990,2,Mar,6.0,1,5,1,0
CMD200282,CLI10923,Lomé,Téléphonie,Application mobile,Mobile Money,27.0,H,459.0,0,3,70414,0.0,1506,212748,7,Dim,5.8,1,3,0,0
CMD200283,CLI11211,Kpalimé,Mode,Application mobile,Mobile Money,26.0,H,587.0,0,3,14743,3.1,2642,45500,1,Mer,2.1,0,4,1,1
CMD200284,CLI11753,Lomé,Mode,Site web,Espèces à la livraison,27.0,F,58.0,1,2,19599,9.4,2134,37647,3,Ven,1.8,0,5,1,0
CMD200285,CLI10109,Lomé,Électronique,Site web,Espèces à la livraison,35.0,F,30.0,0,3,51009,0.0,2158,155185,1,Mar,2.8,0,4,1,0
CMD200286,CLI10623,Lomé,Mode,Site web,Mobile Money,23.0,H,,0,3,38560,0.0,1829,117509,11,Dim,4.6,0,3,0,0
CMD200287,CLI10118,Lomé,Mode,Application mobile,Mobile Money,26.0,F,2200.0,0,6,9185,0.0,1512,56622,3,Sam,0.7,0,4,1,0
CMD200288,CLI11028,Lomé,Beauté,Application mobile,Mobile Money,28.0,F,415.0,0,2,7321,0.0,871,15513,11,Jeu,1.9,0,4,1,0
CMD200289,CLI10187,Kpalimé,Mode,Application mobile,Espèces à la livraison,24.0,F,163.0,0,3,1500,0.0,3426,7926,3,Jeu,3.6,0,4,1,0
CMD200290,CLI10170,Dapaong,Électronique,Site web,Espèces à la livraison,48.0,F,1369.0,0,5,42346,0.0,3588,215318,7,Sam,4.6,0,4,1,0
CMD200291,CLI10133,Sokodé,Mode,Site web,Mobile Money,34.0,F,139.0,0,4,36815,0.0,3016,150276,6,Lun,4.7,0,4,1,0
CMD200292,CLI10959,Kara,Alimentaire,Site web,Mobile Money,23.0,H,159.0,0,2,8459,3.7,3105,19397,3,Sam,7.3,1,2,0,0
CMD200293,CLI10340,Lomé,Alimentaire,Application mobile,Espèces à la livraison,45.0,H,1381.0,0,2,4067,3.9,1367,9184,3,Ven,1.8,0,3,0,0
CMD200294,CLI11582,Lomé,Maison,Application mobile,Mobile Money,18.0,F,825.0,0,2,18373,2.8,1569,37286,4,Sam,,0,4,1,0
CMD200295,CLI10104,Lomé,Électronique,Site web,Mobile Money,36.0,H,562.0,0,6,73810,8.0,1960,409391,6,Sam,0.8,0,3,0,0
CMD200296,CLI10780,Sokodé,Maison,Site web,Carte bancaire,23.0,H,467.0,0,2,17230,0.0,2808,37268,12,Sam,5.7,1,3,0,0
CMD200297,CLI10113,Kara,Maison,Réseaux sociaux,Carte bancaire,42.0,F,55.0,0,2,20691,0.0,2960,44342,8,Sam,3.1,0,4,1,0
CMD200298,CLI10432,Lomé,Mode,Site web,Mobile Money,42.0,F,374.0,0,4,1500,0.0,879,6879,5,Sam,1.6,0,3,0,0
CMD200299,CLI11106,Lomé,Téléphonie,Site web,Mobile Money,32.0,F,199.0,0,5,71599,0.0,1299,359294,9,Mer,3.1,0,4,1,0
CMD200300,CLI10888,Lomé,Électronique,Site web,Mobile Money,31.0,H,1168.0,0,3,60256,0.0,2050,182818,11,Jeu,5.0,0,3,0,0
CMD200301,CLI11608,Kara,Téléphonie,Application mobile,Espèces à la livraison,39.0,F,124.0,0,4,50939,3.6,2786,199207,5,Lun,3.3,0,4,1,0
CMD200302,CLI11354,Lomé,Mode,Application mobile,Mobile Money,33.0,F,58.0,0,3,3555,0.0,781,11446,3,Dim,2.5,0,4,1,0
CMD200303,CLI10235,Lomé,Alimentaire,Site web,Mobile Money,24.0,H,519.0,0,3,6765,0.0,2016,22311,8,Ven,3.7,0,5,1,0
CMD200304,CLI11599,Lomé,Mode,Site web,Mobile Money,28.0,H,132.0,0,1,26502,0.0,1596,28098,8,Ven,2.6,0,5,1,0
CMD200305,CLI10490,Lomé,Maison,Application mobile,Mobile Money,39.0,H,72.0,0,3,21809,0.0,1458,66885,7,Ven,3.7,0,4,1,0
CMD200306,CLI11675,Lomé,Téléphonie,Site web,Mobile Money,18.0,H,282.0,0,2,93612,0.0,1730,188954,1,Sam,3.6,0,4,1,0
CMD200307,CLI11385,Kpalimé,Mode,Application mobile,Mobile Money,23.0,H,188.0,0,3,28555,0.0,1890,87555,4,Sam,3.0,0,4,1,0
CMD200308,CLI11796,Lomé,Alimentaire,Application mobile,Carte bancaire,25.0,H,447.0,1,2,12162,5.0,1859,24967,2,Mar,,0,5,1,0
CMD200309,CLI11306,Kara,Alimentaire,Site web,Carte bancaire,34.0,H,91.0,0,5,10336,0.0,3396,55076,9,Jeu,4.2,0,4,1,0
CMD200310,CLI10522,Lomé,Mode,Application mobile,Espèces à la livraison,27.0,F,292.0,1,3,18895,14.5,1401,49867,8,Mer,2.3,0,5,1,0
CMD200311,CLI10856,Kpalimé,Électronique,Application mobile,Espèces à la livraison,38.0,F,51.0,0,4,37400,0.0,1693,151293,9,Ven,4.6,0,4,1,0
CMD200312,CLI11759,Kpalimé,Mode,Réseaux sociaux,Espèces à la livraison,41.0,F,51.0,0,1,4750,0.0,2395,7145,3,Dim,4.4,0,3,0,0
CMD200313,CLI10632,Lomé,Téléphonie,Application mobile,Mobile Money,26.0,F,221.0,0,3,45402,5.8,1393,129699,7,Sam,0.5,0,4,1,0
CMD200314,CLI11613,Atakpamé,Alimentaire,Application mobile,Mobile Money,32.0,H,135.0,0,1,12202,7.1,2383,13719,1,Dim,2.3,0,5,1,0
CMD200315,CLI10729,Lomé,Électronique,Application mobile,Espèces à la livraison,30.0,F,323.0,0,1,40491,5.4,1420,39724,10,Dim,2.3,0,4,1,0
CMD200316,CLI10154,Lomé,Électronique,Application mobile,Mobile Money,35.0,F,33.0,0,3,94865,0.0,1293,285888,3,Lun,1.7,0,4,1,0
CMD200317,CLI10910,Lomé,Électronique,Application mobile,Carte bancaire,35.0,F,78.0,1,5,46533,10.3,1806,210507,3,Jeu,3.1,0,5,1,0
CMD200318,CLI10557,Kpalimé,Électronique,Réseaux sociaux,Espèces à la livraison,33.0,F,409.0,0,3,37871,0.0,2605,116218,1,Mar,1.9,0,5,1,0
CMD200319,CLI11227,Kara,Mode,Site web,Mobile Money,26.0,F,1488.0,1,5,20123,12.8,3056,90792,7,Lun,4.1,0,5,1,0
CMD200320,CLI11216,Kpalimé,Électronique,Application mobile,Mobile Money,25.0,F,291.0,0,1,46770,0.0,2721,49491,5,Sam,3.3,0,4,1,0
CMD200321,CLI11441,Sokodé,Mode,Site web,Mobile Money,39.0,H,194.0,1,3,12570,17.7,2489,33524,4,Dim,2.4,0,5,1,0
CMD200322,CLI10220,Sokodé,Mode,Réseaux sociaux,Mobile Money,53.0,H,125.0,1,2,28031,6.5,3060,55478,2,Jeu,1.2,0,5,1,0
CMD200323,CLI11606,Kara,Beauté,Site web,Mobile Money,39.0,H,161.0,0,2,13804,0.0,2603,30211,10,Mer,5.5,1,3,0,0
CMD200324,CLI10210,Kara,Électronique,Application mobile,Mobile Money,34.0,F,367.0,0,1,4542,0.0,3647,8189,9,Sam,3.1,0,2,0,0
CMD200325,CLI10579,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,43.0,F,854.0,1,5,60011,11.8,1191,265840,2,Mar,1.3,0,5,1,0
CMD200326,CLI11194,Atakpamé,Mode,Application mobile,Carte bancaire,18.0,F,16.0,0,1,3923,0.0,2543,6466,2,Lun,3.7,0,4,1,0
CMD200327,CLI11691,Lomé,Mode,Application mobile,Mobile Money,45.0,F,634.0,1,2,20968,19.5,1498,35256,4,Mer,,0,5,1,0
CMD200328,CLI10301,Atakpamé,Beauté,Réseaux sociaux,Mobile Money,41.0,H,395.0,0,2,6887,5.1,3513,16585,11,Jeu,4.1,0,4,1,0
CMD200329,CLI10351,Lomé,Électronique,Réseaux sociaux,Mobile Money,,F,70.0,0,6,34761,8.3,1610,192865,9,Sam,3.6,0,5,1,0
CMD200330,CLI10444,Lomé,Mode,Réseaux sociaux,Espèces à la livraison,21.0,H,129.0,0,3,6445,3.7,1729,20349,2,Jeu,2.4,0,4,1,0
CMD200331,CLI11008,Lomé,Téléphonie,Site web,Mobile Money,33.0,F,950.0,0,4,110044,0.0,1328,441504,1,Mar,1.9,0,4,1,0
CMD200332,CLI11627,Lomé,Électronique,Application mobile,Mobile Money,41.0,F,1394.0,0,5,73730,0.0,1426,370076,10,Jeu,2.5,0,4,1,0
CMD200333,CLI10073,Dapaong,Mode,Site web,Espèces à la livraison,27.0,F,398.0,0,1,30949,0.0,3988,34937,2,Dim,4.4,0,4,1,0
CMD200334,CLI10237,Lomé,Téléphonie,Réseaux sociaux,Mobile Money,36.0,F,380.0,0,3,1500,0.0,2433,6933,9,Mer,1.6,0,5,1,0
CMD200335,CLI10208,Lomé,Beauté,Application mobile,Espèces à la livraison,35.0,F,34.0,1,3,11769,11.4,1548,32830,6,Dim,4.6,0,4,1,0
CMD200336,CLI11118,Sokodé,Mode,Réseaux sociaux,Mobile Money,37.0,H,258.0,0,2,9272,0.0,3196,21740,4,Sam,5.8,1,4,1,0
CMD200337,CLI11086,Lomé,Téléphonie,Application mobile,Espèces à la livraison,35.0,H,1105.0,0,2,8804,0.0,2149,19757,3,Lun,4.4,0,5,1,0
